# BAND-MAID setlists snapshot date: 2025-12-05
Date	Venue	City	Country	Tour	URL	Sequence	Song	Set ID
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	6	Don't you tell ME	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	7	Turn me on	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	8	secret My lips	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	9	DICE	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	10	start over	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	11	onset	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	12	Carry on living	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	13	CLANG	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	14	Spirit!!	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	15	alone	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	16	glory	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	17	you.	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	18	FREEDOM	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	19	REAL EXISTENCE	479
2018-11-16	Melkweg Oude Zaal	Amsterdam	NL	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/melkweg-oude-zaal-amsterdam-netherlands-139781b9.html	20	Choose me	479
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	1	DOMINATION	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	2	Play	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	3	the non-fiction days	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	4	Moratorium	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	5	CROSS	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	6	Don't you tell ME	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	7	Turn me on	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	8	secret My lips	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	9	DICE	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	10	Don't let me down	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	11	onset	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	12	Carry on living	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	13	CLANG	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	14	Spirit!!	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	15	alone	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	16	glory	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	17	you.	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	18	FREEDOM	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	19	REAL EXISTENCE	480
2018-11-14	Nosturi	Helsinki	FI	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/nosturi-helsinki-finland-63978ae3.html	20	Choose me	480
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	1	DOMINATION	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	2	Play	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	3	the non-fiction days	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	4	Moratorium	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	5	CROSS	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	6	Don't you tell ME	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	7	Thrill	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	8	secret My lips	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	9	DICE	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	10	start over	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	11	onset	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	12	Carry on living	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	13	CLANG	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	14	Spirit!!	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	15	alone	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	16	glory	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	17	you.	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	18	FREEDOM	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	19	REAL EXISTENCE	481
2018-11-10	The Chapel	San Francisco	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/the-chapel-san-francisco-ca-1b979974.html	20	Choose me	481
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	1	DOMINATION	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	2	Play	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	3	the non-fiction days	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	4	Moratorium	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	5	CROSS	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	6	Don't you tell ME	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	7	Thrill	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	8	secret My lips	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	9	DICE	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	10	start over	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	11	onset	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	12	Carry on living	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	13	CLANG	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	14	Spirit!!	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	15	alone	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	16	glory	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	17	you.	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	18	FREEDOM	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	19	REAL EXISTENCE	482
2018-11-09	Lodge Room	Los Angeles	US	WORLD DOMINATION TOUR 2018 [SENKOKU]	https://www.setlist.fm/setlist/bandmaid/2018/lodge-room-los-angeles-ca-5b97af84.html	20	Choose me	482
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	1	DICE	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	2	the non-fiction days	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	3	Moratorium	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	4	REAL EXISTENCE	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	5	Carry on living	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	6	alone	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	7	DOMINATION	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	8	LOOK AT ME	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	9	Brand-New Road	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	10	YOLO	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	11	Take me higher!!	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	12	start over	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	13	Daydreaming	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	14	anemone	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	15	FREEDOM	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	16	glory	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	17	onset	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	18	Beauty and the beast	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	19	ORDER	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	20	you.	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	21	Play	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	22	secret My lips	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	23	Choose me	483
2018-11-04	PENNY LANE 24	Sapporo	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/penny-lane-24-sapporo-japan-73965aad.html	24	Don't you tell ME	483
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	1	DICE	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	2	the non-fiction days	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	3	Moratorium	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	4	REAL EXISTENCE	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	5	Carry on living	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	6	alone	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	7	DOMINATION	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	8	Puzzle	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	9	Screaming	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	10	YOLO	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	11	Take me higher!!	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	12	start over	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	13	Daydreaming	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	14	anemone	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	15	FREEDOM	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	16	glory	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	17	Go Nuts!	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	18	TIME	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	19	decided by myself	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	20	you.	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	21	Play	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	22	secret My lips	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	23	Choose me	484
2018-10-08	Nanba Hatch	Osaka	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/nanba-hatch-osaka-japan-1be945f4.html	24	Don't you tell ME	484
2018-10-07	MONSTER	Takamatsu	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/monster-takamatsu-japan-4be957fe.html	1	DICE	485
2018-10-07	MONSTER	Takamatsu	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/monster-takamatsu-japan-4be957fe.html	2	the non-fiction days	485
2018-10-07	MONSTER	Takamatsu	JP	WORLD DOMINATION TOUR 2018-2019 [SHINRYAKU]	https://www.setlist.fm/setlist/bandmaid/2018/monster-takamatsu-japan-4be957fe.html	3	Moratorium	485
